HOSTNAME; STATUS; ATIVO; IP; SO; DOMINIO; OU
MI00320861; Ligado - 0; True; 10.136.87.26; Windows 7 Enterprise; petrobras.biz; CN=MI00320861,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00320850; Ligado - 0; True; 10.136.87.69; Windows 7 Enterprise; petrobras.biz; CN=MI00320850,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00320831; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00320831,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00320826; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00320826,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00203212; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00203212,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00320787; Ligado - 0; True; 10.148.36.20; Windows 7 Enterprise; petrobras.biz; CN=MI00320787,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00320751; Ligado - 0; True; 10.148.80.6; Windows 7 Enterprise; petrobras.biz; CN=MI00320751,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00318758; Ligado - 0; True; 10.136.87.97; Windows 7 Enterprise; petrobras.biz; CN=MI00318758,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00318718; Ligado - 0; True; 10.136.87.58; Windows 7 Enterprise; petrobras.biz; CN=MI00318718,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00318302; Ligado - 0; True; 10.23.14.8; Windows 10 Enterprise; petrobras.biz; CN=MI00318302,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=petrobras,DC=biz
MI00318279; Ligado - 0; True; 10.136.87.73; Windows 7 Enterprise; petrobras.biz; CN=MI00318279,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00317198; Inexistente - 0; -; -; -; -; -
MI00315073; Ligado - 0; True; 10.162.78.56; Windows 7 Enterprise; petrobras.biz; CN=MI00315073,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00315033; Ligado - 0; True; 10.162.78.15; Windows 7 Enterprise; petrobras.biz; CN=MI00315033,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00203497; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00203497,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00314191; Ligado - 0; True; 10.65.24.61; Windows 7 Enterprise; petrobras.biz; CN=MI00314191,OU=UO-SEAL,OU=GERAL,OU=TIC-SEAL,OU=Desktops,DC=petrobras,DC=biz
MI00313620; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00313620,OU=GERAL,OU=TIC-SEAL,OU=Desktops,DC=petrobras,DC=biz
MI00312859; Inexistente - 1; -; -; -; -; -
MI00312820; Ligado - 0; True; 10.23.252.34; Windows 10 Enterprise; petrobras.biz; CN=MI00312820,OU=UO-ES,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=petrobras,DC=biz
MI00312694; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00312694,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00312654; Ligado - 0; True; 10.136.87.23; Windows 7 Enterprise; petrobras.biz; CN=MI00312654,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00312363; Ligado - 0; True; 10.148.38.100; Windows 7 Enterprise; petrobras.biz; CN=MI00312363,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00312220; Inexistente - 0; -; -; -; -; -
MI00311868; Ligado - 0; True; 10.248.183.81; Windows 10 Enterprise; petrobras.biz; CN=MI00311868,OU=UO-SEAL,OU=GERAL,OU=TIC-SEAL,OU=Desktops,DC=petrobras,DC=biz
MI00311730; Ligado - 0; True; 10.165.9.3; Windows 7 Enterprise; transp.biz; CN=MI00311730,OU=Onshore,OU=TIC-BC,OU=Desktops,DC=transp,DC=biz
MI00311719; Ligado - 0; True; 10.163.173.1; Windows 7 Enterprise; petrobras.biz; CN=MI00311719,OU=UO-BC,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00311671; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00311671,OU=CFTV-IP-INDIGOVISION,OU=CFTV,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00307346; Ligado - 0; True; 10.179.130.17; Windows 7 Enterprise; petrobras.biz; CN=MI00307346,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00307303; Ligado - 0; True; 10.14.186.36; Windows 7 Enterprise; petrobras.biz; CN=MI00307303,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00307265; Ligado - 0; True; 10.36.175.1; Windows 7 Enterprise; petrobras.biz; CN=MI00307265,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00307239; Ligado - 0; True; 172.31.138.45; Windows 7 Enterprise; petrobras.biz; CN=MI00307239,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00306206; Ligado - 0; True; 10.147.18.2; Windows 7 Enterprise; petrobras.biz; CN=MI00306206,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00306141; Ligado - 0; True; 10.136.87.38; Windows 7 Enterprise; petrobras.biz; CN=MI00306141,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00305433; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00305433,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00305204; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00305204,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00305072; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00305072,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00303248; Ligado - 0; True; 10.194.13.22; Windows 7 Enterprise; petrobras.biz; CN=MI00303248,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00303078; Ligado - 0; True; 10.227.206.202; Windows 7 Enterprise; petrobras.biz; CN=MI00303078,OU=CFTV-IP-GENETEC,OU=CFTV,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00303067; Ligado - 0; True; 10.147.18.4; Windows 7 Enterprise; petrobras.biz; CN=MI00303067,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00302870; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00302870,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00302224; Ligado - 0; True; 10.194.13.39; Windows 7 Enterprise; petrobras.biz; CN=MI00302224,OU=UO-RNCE,OU=GERAL,OU=TIC-NE,OU=Desktops,DC=petrobras,DC=biz
MI00302066; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00302066,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00301984; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00301984,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00301415; Ligado - 0; True; 10.36.127.1; Windows 7 Enterprise; petrobras.biz; CN=MI00301415,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00300841; Ligado - 0; True; 10.148.38.12; Windows 7 Enterprise; petrobras.biz; CN=MI00300841,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00300611; Inexistente - 0; -; -; -; -; -
MI00300518; Ligado - 0; True; 10.194.13.23; Windows 7 Enterprise; petrobras.biz; CN=MI00300518,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00300457; Ligado - 0; True; 10.178.28.98; Windows 7 Enterprise; petrobras.biz; CN=MI00300457,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00205325; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00205325,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00300360; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00300360,OU=CFTV-IP-INDIGOVISION,OU=CFTV,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00205351; Ligado - 0; True; 10.148.38.76; Windows 7 Enterprise; petrobras.biz; CN=MI00205351,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00300336; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00300336,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00299604; Ligado - 0; True; 10.98.146.66; Windows 7 Enterprise; petrobras.biz; CN=MI00299604,OU=AM,OU=GERAL,OU=TIC-AM,OU=Desktops,DC=petrobras,DC=biz
MI00299560; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00299560,OU=CFTV-IP-INDIGOVISION,OU=CFTV,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00298951; Ligado - 0; True; 172.31.138.17; Windows 7 Enterprise; petrobras.biz; CN=MI00298951,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00205461; Ligado - 0; True; 172.31.176.177; Windows 7 Enterprise; petrobras.biz; CN=MI00205461,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00298943; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00298943,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00298863; Ligado - 0; True; 10.179.8.32; Windows 7 Enterprise; petrobras.biz; CN=MI00298863,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00298702; Ligado - 0; True; 10.162.78.52; Windows 7 Enterprise; petrobras.biz; CN=MI00298702,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00205490; Ligado - 0; True; 10.178.28.88; Windows 7 Enterprise; petrobras.biz; CN=MI00205490,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00298636; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00298636,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00298317; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00298317,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00297851; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00297851,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00296703; Ligado - 0; True; 10.36.103.2; Windows 7 Enterprise; petrobras.biz; CN=MI00296703,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00296541; Ligado - 0; True; 172.31.208.39; Windows 7 Enterprise; petrobras.biz; CN=MI00296541,OU=GERAL,OU=TIC-SEAL,OU=Desktops,DC=petrobras,DC=biz
MI00296446; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00296446,OU=GERAL,OU=TIC-SEAL,OU=Desktops,DC=petrobras,DC=biz
MI00296230; Ligado - 0; True; 10.14.154.224; Windows 7 Enterprise; petrobras.biz; CN=MI00296230,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00296141; Ligado - 0; True; 10.36.169.3; Windows 7 Enterprise; petrobras.biz; CN=MI00296141,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00296013; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00296013,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00296002; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00296002,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00295658; Ligado - 0; True; 10.34.53.21; Windows 7 Enterprise; petrobras.biz; CN=MI00295658,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00295467; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00295467,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00295365; Inexistente - 1; -; -; -; -; -
MI00293465; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00293465,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00293173; Ligado - 0; True; 10.14.186.6; Windows 7 Enterprise; petrobras.biz; CN=MI00293173,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00293130; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00293130,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00293053; Ligado - 0; True; 10.147.18.3; Windows 7 Enterprise; petrobras.biz; CN=MI00293053,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00293024; Ligado - 0; True; 10.136.218.101; Windows 7 Enterprise; petrobras.biz; CN=MI00293024,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00292822; Ligado - 0; True; 10.147.4.11; Windows 7 Enterprise; petrobras.biz; CN=MI00292822,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00292737; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00292737,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00292517; Ligado - 0; True; 10.23.155.35; Windows 7 Enterprise; petrobras.biz; CN=MI00292517,OU=OFFSHORE,OU=TIC-ES,OU=Desktops,DC=petrobras,DC=biz
MI00292385; Ligado - 0; True; 10.136.218.90; Windows 7 Enterprise; petrobras.biz; CN=MI00292385,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00206014; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00206014,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00292028; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00292028,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00292006; Ligado - 0; True; 10.147.4.17; Windows 7 Enterprise; petrobras.biz; CN=MI00292006,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00206072; Ligado - 0; True; 10.148.36.28; Windows 7 Enterprise; petrobras.biz; CN=MI00206072,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00291769; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00291769,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00291579; Ligado - 0; True; 10.162.78.18; Windows 7 Enterprise; petrobras.biz; CN=MI00291579,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00291537; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00291537,OU=AM,OU=GERAL,OU=TIC-AM,OU=Desktops,DC=petrobras,DC=biz
MI00290955; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00290955,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00290651; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00290651,OU=CFTV-IP-INDIGOVISION,OU=CFTV,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00289865; Ligado - 0; True; 10.14.187.40; Windows 7 Enterprise; petrobras.biz; CN=MI00289865,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00289708; Ligado - 0; True; 10.14.187.52; Windows 7 Enterprise; petrobras.biz; CN=MI00289708,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00206353; Ligado - 0; True; 10.148.38.57; Windows 7 Enterprise; petrobras.biz; CN=MI00206353,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00289680; Ligado - 0; True; 10.14.187.73; Windows 7 Enterprise; petrobras.biz; CN=MI00289680,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00289680; Ligado - 0; True; 10.14.187.73; Windows 7 Enterprise; petrobras.biz; CN=MI00289680,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00289661; Ligado - 0; True; 10.14.186.52; Windows 7 Enterprise; petrobras.biz; CN=MI00289661,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00289505; Ligado - 0; True; 172.31.176.175; Windows 7 Enterprise; petrobras.biz; CN=MI00289505,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00206488; Inexistente - 0; -; -; -; -; -
MI00206591; Ligado - 0; True; 10.148.38.47; Windows 7 Enterprise; petrobras.biz; CN=MI00206591,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00206600; Ligado - 0; True; 10.148.38.7; Windows 7 Enterprise; petrobras.biz; CN=MI00206600,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00289150; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00289150,OU=CFTV-IP-INDIGOVISION,OU=CFTV,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00289065; Ligado - 0; True; 10.172.114.61; Windows 7 Enterprise; petrobras.biz; CN=MI00289065,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00288797; Ligado - 0; True; 10.136.87.44; Windows 7 Enterprise; petrobras.biz; CN=MI00288797,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00288238; Ligado - 0; True; 10.14.187.31; Windows 7 Enterprise; petrobras.biz; CN=MI00288238,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00288159; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00288159,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00288151; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00288151,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00288062; Inexistente - 1; -; -; -; -; -
MI00287917; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00287917,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00287864; Ligado - 0; True; 10.14.186.34; Windows 7 Enterprise; petrobras.biz; CN=MI00287864,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00287763; Ligado - 0; True; 10.14.186.5; Windows 7 Enterprise; petrobras.biz; CN=MI00287763,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00287708; Ligado - 0; True; 10.14.187.37; Windows 7 Enterprise; petrobras.biz; CN=MI00287708,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00287589; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00287589,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00287484; Ligado - 0; True; 10.14.187.42; Windows 7 Enterprise; petrobras.biz; CN=MI00287484,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00287148; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00287148,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00287111; Ligado - 0; True; 10.14.186.33; Windows 7 Enterprise; petrobras.biz; CN=MI00287111,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00286864; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00286864,OU=CFTV-IP-INDIGOVISION,OU=CFTV,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00286761; Ligado - 0; True; 10.136.218.84; Windows 7 Enterprise; petrobras.biz; CN=MI00286761,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00286720; Ligado - 0; True; 10.191.88.2; Windows 7 Enterprise; petrobras.biz; CN=MI00286720,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00286034; Ligado - 0; True; 10.172.176.31; Windows 7 Enterprise; petrobras.biz; CN=MI00286034,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00285772; Ligado - 0; True; 10.14.187.27; Windows 7 Enterprise; petrobras.biz; CN=MI00285772,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00285180; Ligado - 0; True; 10.14.186.39; Windows 7 Enterprise; petrobras.biz; CN=MI00285180,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00285123; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00285123,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00284101; Ligado - 0; True; 10.98.27.15; Windows 7 Enterprise; petrobras.biz; CN=MI00284101,OU=UO-AM,OU=GERAL,OU=TIC-AM,OU=Desktops,DC=petrobras,DC=biz
MI00283972; Ligado - 0; True; 10.14.186.42; Windows 7 Enterprise; petrobras.biz; CN=MI00283972,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283932; Ligado - 0; True; 10.147.4.26; Windows 7 Enterprise; petrobras.biz; CN=MI00283932,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00283899; Ligado - 0; True; 10.24.131.144; Windows 7 Enterprise; petrobras.biz; CN=MI00283899,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283881; Ligado - 0; True; 10.14.186.27; Windows 7 Enterprise; petrobras.biz; CN=MI00283881,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283829; Ligado - 0; True; 10.136.87.27; Windows 7 Enterprise; petrobras.biz; CN=MI00283829,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00283649; Ligado - 0; True; 10.227.166.185; Windows 7 Enterprise; petrobras.biz; CN=MI00283649,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=petrobras,DC=biz
MI00283643; Ligado - 0; True; 10.14.187.30; Windows 7 Enterprise; petrobras.biz; CN=MI00283643,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283615; Ligado - 0; True; 10.147.4.27; Windows 7 Enterprise; petrobras.biz; CN=MI00283615,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00283474; Ligado - 0; True; 10.14.187.50; Windows 7 Enterprise; petrobras.biz; CN=MI00283474,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283428; Ligado - 0; True; 10.14.187.39; Windows 7 Enterprise; petrobras.biz; CN=MI00283428,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283400; Ligado - 0; True; 10.14.187.24; Windows 7 Enterprise; petrobras.biz; CN=MI00283400,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283260; Ligado - 0; True; 10.14.186.15; Windows 7 Enterprise; petrobras.biz; CN=MI00283260,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283054; Ligado - 0; True; 10.136.218.88; Windows 7 Enterprise; petrobras.biz; CN=MI00283054,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00282916; Ligado - 0; True; 10.14.187.93; Windows 7 Enterprise; petrobras.biz; CN=MI00282916,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00282911; Ligado - 0; True; 10.136.87.39; Windows 7 Enterprise; petrobras.biz; CN=MI00282911,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00282791; Ligado - 0; True; 10.14.186.12; Windows 7 Enterprise; petrobras.biz; CN=MI00282791,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00282251; Ligado - 0; True; 10.14.186.23; Windows 7 Enterprise; petrobras.biz; CN=MI00282251,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00282021; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00282021,OU=CFTV-IP-INDIGOVISION,OU=CFTV,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00281847; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00281847,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00280710; Ligado - 0; True; 10.16.18.57; Windows 7 Enterprise; petrobras.biz; CN=MI00280710,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00280548; Ligado - 0; True; 10.136.218.73; Windows 7 Enterprise; petrobras.biz; CN=MI00280548,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00280547; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00280547,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00280273; Ligado - 0; True; 10.136.87.22; Windows 7 Enterprise; petrobras.biz; CN=MI00280273,OU=SONDAS,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
